AppID,Full audio languages
2973540,Macedonian
2973540,Malay
2973540,Malayalam
2973540,Maltese
2973540,Maori
2973540,Marathi
2973540,Mongolian
2973540,Nepali
2973540,Odia
2973540,Persian
2973540,Punjabi (Gurmukhi)
2973540,Punjabi (Shahmukhi)
2973540,Quechua
2973540,Scots
2973540,Serbian
2973540,Sindhi
2973540,Sinhala
2973540,Slovak
2973540,Slovenian
2973540,Sorani
2973540,Sotho
2973540,Swahili
2973540,Tajik
2973540,Tamil
2973540,Tatar
2973540,Telugu
2973540,Tigrinya
2973540,Tswana
2973540,Turkmen
2973540,Urdu
2973540,Uyghur
2973540,Uzbek
2973540,Valencian
2973540,Welsh
2973540,Wolof
2973540,Xhosa
2973540,Yoruba
2973540,Zulu
2973550,English
2973550,French
2973550,Italian
2973550,German
2973550,Spanish - Spain
2973550,Arabic
2973550,Bulgarian
2973550,Czech
2973550,Danish
2973550,Dutch
2973550,Finnish
2973550,Greek
2973550,Hungarian
2973550,Indonesian
2973550,Japanese
2973550,Korean
2973550,Norwegian
2973550,Polish
2973550,Portuguese - Brazil
2973550,Portuguese - Portugal
2973550,Romanian
2973550,Russian
2973550,Simplified Chinese
2973550,Spanish - Latin America
2973550,Swedish
2973550,Thai
2973550,Traditional Chinese
2973550,Turkish
2973550,Ukrainian
2973550,Vietnamese
2973550,Afrikaans
2973550,Albanian
2973550,Amharic
2973550,Armenian
2973550,Assamese
2973550,Azerbaijani
2973550,Bangla
2973550,Basque
2973550,Belarusian
2973550,Bosnian
2973550,Catalan
2973550,Cherokee
2973550,Croatian
2973550,Dari
2973550,Estonian
2973550,Filipino
2973550,Galician
2973550,Georgian
2973550,Gujarati
2973550,Hausa
2973550,Hebrew
2973550,Hindi
2973550,Icelandic
2973550,Igbo
2973550,Irish
2973550,K'iche'
2973550,Kannada
2973550,Kazakh
2973550,Khmer
2973550,Kinyarwanda
2973550,Konkani
2973550,Kyrgyz
2973550,Latvian
2973550,Lithuanian
2973550,Luxembourgish
2973550,Macedonian
2973550,Malay
2973550,Malayalam
2973550,Maltese
2973550,Maori
2973550,Marathi
2973550,Mongolian
2973550,Nepali
2973550,Odia
2973550,Persian
2973550,Punjabi (Gurmukhi)
2973550,Punjabi (Shahmukhi)
2973550,Quechua
2973550,Scots
2973550,Serbian
2973550,Sindhi
2973550,Sinhala
2973550,Slovak
2973550,Slovenian
2973550,Sorani
2973550,Sotho
2973550,Swahili
2973550,Tajik
2973550,Tamil
2973550,Tatar
2973550,Telugu
2973550,Tigrinya
2973550,Tswana
2973550,Turkmen
2973550,Urdu
2973550,Uyghur
2973550,Uzbek
2973550,Valencian
2973550,Welsh
2973550,Wolof
2973550,Xhosa
2973550,Yoruba
2973550,Zulu
2973560,English
2973560,French
2973560,Italian
2973560,German
2973560,Spanish - Spain
2973560,Arabic
2973560,Bulgarian
2973560,Czech
2973560,Danish
2973560,Dutch
2973560,Finnish
2973560,Greek
2973560,Hungarian
2973560,Indonesian
2973560,Japanese
2973560,Korean
2973560,Norwegian
2973560,Polish
2973560,Portuguese - Brazil
2973560,Portuguese - Portugal
2973560,Romanian
2973560,Russian
2973560,Simplified Chinese
2973560,Spanish - Latin America
2973560,Swedish
2973560,Thai
2973560,Traditional Chinese
2973560,Turkish
2973560,Ukrainian
2973560,Vietnamese
2973560,Afrikaans
2973560,Albanian
2973560,Amharic
2973560,Armenian
2973560,Assamese
2973560,Azerbaijani
2973560,Bangla
2973560,Basque
2973560,Belarusian
2973560,Bosnian
2973560,Catalan
2973560,Cherokee
2973560,Croatian
2973560,Dari
2973560,Estonian
2973560,Filipino
2973560,Galician
2973560,Georgian
2973560,Gujarati
2973560,Hausa
2973560,Hebrew
2973560,Hindi
2973560,Icelandic
2973560,Igbo
2973560,Irish
2973560,K'iche'
2973560,Kannada
2973560,Kazakh
2973560,Khmer
2973560,Kinyarwanda
2973560,Konkani
2973560,Kyrgyz
2973560,Latvian
2973560,Lithuanian
2973560,Luxembourgish
2973560,Macedonian
2973560,Malay
2973560,Malayalam
2973560,Maltese
2973560,Maori
2973560,Marathi
2973560,Mongolian
2973560,Nepali
2973560,Odia
2973560,Persian
2973560,Punjabi (Gurmukhi)
2973560,Punjabi (Shahmukhi)
2973560,Quechua
2973560,Scots
2973560,Serbian
2973560,Sindhi
2973560,Sinhala
2973560,Slovak
2973560,Slovenian
2973560,Sorani
2973560,Sotho
2973560,Swahili
2973560,Tajik
2973560,Tamil
2973560,Tatar
2973560,Telugu
2973560,Tigrinya
2973560,Tswana
2973560,Turkmen
2973560,Urdu
2973560,Uyghur
2973560,Uzbek
2973560,Valencian
2973560,Welsh
2973560,Wolof
2973560,Xhosa
2973560,Yoruba
2973560,Zulu
2973570,English
2973570,French
2973570,Italian
2973570,German
2973570,Spanish - Spain
2973570,Arabic
2973570,Bulgarian
2973570,Czech
2973570,Danish
2973570,Dutch
2973570,Finnish
2973570,Greek
2973570,Hungarian
2973570,Indonesian
2973570,Japanese
2973570,Korean
2973570,Norwegian
2973570,Polish
2973570,Portuguese - Brazil
2973570,Portuguese - Portugal
2973570,Romanian
2973570,Russian
2973570,Simplified Chinese
2973570,Spanish - Latin America
2973570,Swedish
2973570,Thai
2973570,Traditional Chinese
2973570,Turkish
2973570,Ukrainian
2973570,Vietnamese
2973570,Afrikaans
2973570,Albanian
2973570,Amharic
2973570,Armenian
2973570,Assamese
2973570,Azerbaijani
2973570,Bangla
2973570,Basque
2973570,Belarusian
2973570,Bosnian
2973570,Catalan
2973570,Cherokee
2973570,Croatian
2973570,Dari
2973570,Estonian
2973570,Filipino
2973570,Galician
2973570,Georgian
2973570,Gujarati
2973570,Hausa
2973570,Hebrew
2973570,Hindi
2973570,Icelandic
2973570,Igbo
2973570,Irish
2973570,K'iche'
2973570,Kannada
2973570,Kazakh
2973570,Khmer
2973570,Kinyarwanda
2973570,Konkani
2973570,Kyrgyz
2973570,Latvian
2973570,Lithuanian
2973570,Luxembourgish
2973570,Macedonian
2973570,Malay
2973570,Malayalam
2973570,Maltese
2973570,Maori
2973570,Marathi
2973570,Mongolian
2973570,Nepali
2973570,Odia
2973570,Persian
2973570,Punjabi (Gurmukhi)
2973570,Punjabi (Shahmukhi)
2973570,Quechua
2973570,Scots
2973570,Serbian
2973570,Sindhi
2973570,Sinhala
2973570,Slovak
2973570,Slovenian
2973570,Sorani
2973570,Sotho
2973570,Swahili
2973570,Tajik
2973570,Tamil
2973570,Tatar
2973570,Telugu
2973570,Tigrinya
2973570,Tswana
2973570,Turkmen
2973570,Urdu
2973570,Uyghur
2973570,Uzbek
2973570,Valencian
2973570,Welsh
2973570,Wolof
2973570,Xhosa
2973570,Yoruba
2973570,Zulu
2973580,English
2973580,French
2973580,Italian
2973580,German
2973580,Spanish - Spain
2973580,Arabic
2973580,Bulgarian
2973580,Czech
2973580,Danish
2973580,Dutch
2973580,Finnish
2973580,Greek
2973580,Hungarian
2973580,Indonesian
2973580,Japanese
2973580,Korean
2973580,Norwegian
2973580,Polish
2973580,Portuguese - Brazil
2973580,Portuguese - Portugal
2973580,Romanian
2973580,Russian
2973580,Simplified Chinese
2973580,Spanish - Latin America
2973580,Swedish
2973580,Thai
2973580,Traditional Chinese
2973580,Turkish
2973580,Ukrainian
2973580,Vietnamese
2973580,Afrikaans
2973580,Albanian
2973580,Amharic
2973580,Armenian
2973580,Assamese
2973580,Azerbaijani
2973580,Bangla
2973580,Basque
2973580,Belarusian
2973580,Bosnian
2973580,Catalan
2973580,Cherokee
2973580,Croatian
2973580,Dari
2973580,Estonian
2973580,Filipino
2973580,Galician
2973580,Georgian
2973580,Gujarati
2973580,Hausa
2973580,Hebrew
2973580,Hindi
2973580,Icelandic
2973580,Igbo
2973580,Irish
2973580,K'iche'
2973580,Kannada
2973580,Kazakh
2973580,Khmer
2973580,Kinyarwanda
2973580,Konkani
2973580,Kyrgyz
2973580,Latvian
2973580,Lithuanian
2973580,Luxembourgish
2973580,Macedonian
2973580,Malay
2973580,Malayalam
2973580,Maltese
2973580,Maori
2973580,Marathi
2973580,Mongolian
2973580,Nepali
2973580,Odia
2973580,Persian
2973580,Punjabi (Gurmukhi)
2973580,Punjabi (Shahmukhi)
2973580,Quechua
2973580,Scots
2973580,Serbian
2973580,Sindhi
2973580,Sinhala
2973580,Slovak
2973580,Slovenian
2973580,Sorani
2973580,Sotho
2973580,Swahili
2973580,Tajik
2973580,Tamil
2973580,Tatar
2973580,Telugu
2973580,Tigrinya
2973580,Tswana
2973580,Turkmen
2973580,Urdu
2973580,Uyghur
2973580,Uzbek
2973580,Valencian
2973580,Welsh
2973580,Wolof
2973580,Xhosa
2973580,Yoruba
2973580,Zulu
2973660,English
2973700,English
2973790,
2973820,
2973840,
2973890,
2973950,
2974000,English
2974030,English
2974050,
2974060,English
2974060,Korean
2974090,
2974190,English
2974230,
2974240,
2974250,English
2974290,
2974370,English
2974430,English
2974530,
2974610,
2974650,
2974740,English
2974760,
2975110,
2975120,
2975160,
2975190,English
2975250,English
2975320,
2975350,
2975480,
2975660,
2975690,
2975710,
2975720,
2975730,English
2975730,Spanish - Spain
2975840,
2975850,
2975860,
2975900,
2975920,English
2975980,English
2976020,
2976120,
2976170,English
2976170,Turkish
2976210,
2976220,
2976230,
2976400,
2976500,English
2976510,
2976630,
2976700,English
2976720,
2976910,English
2976910,French
2976910,Italian
2976910,German
2976910,Spanish - Spain
2976910,Arabic
2976910,Bulgarian
2976910,Czech
2976910,Danish
2976910,Dutch
2976910,Finnish
2976910,Greek
2976910,Hungarian
2976910,Indonesian
2976910,Japanese
2976910,Korean
2976910,Norwegian
2976910,Polish
2976910,Portuguese - Brazil
2976910,Portuguese - Portugal
2976910,Romanian
2976910,Russian
2976910,Simplified Chinese
2976910,Spanish - Latin America
2976910,Swedish
2976910,Thai
2976910,Traditional Chinese
2976910,Turkish
2976910,Ukrainian
2976910,Vietnamese
2976910,Afrikaans
2976910,Albanian
2976910,Amharic
2976910,Armenian
2976910,Assamese
2976910,Azerbaijani
2976910,Bangla
2976910,Basque
2976910,Belarusian
2976910,Bosnian
2976910,Catalan
2976910,Cherokee
2976910,Croatian
2976910,Dari
2976910,Estonian
2976910,Filipino
2976910,Galician
2976910,Georgian
2976910,Gujarati
2976910,Hausa
2976910,Hebrew
2976910,Hindi
2976910,Icelandic
2976910,Igbo
2976910,Irish
2976910,K'iche'
2976910,Kannada
2976910,Kazakh
2976910,Khmer
2976910,Kinyarwanda
2976910,Konkani
2976910,Kyrgyz
2976910,Latvian
2976910,Lithuanian
2976910,Luxembourgish
2976910,Macedonian
2976910,Malay
2976910,Malayalam
2976910,Maltese
2976910,Maori
2976910,Marathi
2976910,Mongolian
2976910,Nepali
2976910,Odia
2976910,Persian
2976910,Punjabi (Gurmukhi)
2976910,Punjabi (Shahmukhi)
2976910,Quechua
2976910,Scots
2976910,Serbian
2976910,Sindhi
2976910,Sinhala
2976910,Slovak
2976910,Slovenian
2976910,Sorani
2976910,Sotho
2976910,Swahili
2976910,Tajik
2976910,Tamil
2976910,Tatar
2976910,Telugu
2976910,Tigrinya
2976910,Tswana
2976910,Turkmen
2976910,Urdu
2976910,Uyghur
2976910,Uzbek
2976910,Valencian
2976910,Welsh
2976910,Wolof
2976910,Xhosa
2976910,Yoruba
2976910,Zulu
2977100,
2977130,
2977330,
2977350,
2977360,English
2977360,German
2977410,
2977510,
2977570,
2977660,
2977800,
2977960,English
2977990,
2978020,English
2978100,
2978260,English
2978270,
2978280,English
2978370,Simplified Chinese
2978430,English
2978430,French
2978430,Italian
2978430,German
2978430,Spanish - Spain
2978430,Arabic
2978430,Bulgarian
2978430,Czech
2978430,Danish
2978430,Dutch
2978430,Finnish
2978430,Greek
2978430,Hungarian
2978430,Indonesian
2978430,Japanese
2978430,Korean
2978430,Norwegian
2978430,Polish
2978430,Portuguese - Brazil
2978430,Portuguese - Portugal
2978430,Romanian
2978430,Russian
2978430,Simplified Chinese
2978430,Spanish - Latin America
2978430,Swedish
2978430,Thai
2978430,Traditional Chinese
2978430,Turkish
2978430,Ukrainian
2978430,Vietnamese
2978500,
2978510,
2978590,
2978600,
2978700,English
2978710,English
2978740,
2978750,
2978780,Japanese
2978790,
2978870,Japanese
2978870,Vietnamese
2979050,
2979060,
2979070,
2979110,English
2979110,Russian
2979160,
2979230,
2979270,English
2979300,English
2979450,
2979520,
2979550,
2979580,Simplified Chinese
2979580,English
2979580,French
2979580,Italian
2979580,German
2979580,Spanish - Spain
2979580,Russian
2979580,Japanese
2979580,Traditional Chinese
2979580,Korean
2979650,English
2979650,Turkish
2979680,
2979690,English
2979710,
2979760,
2979780,
2979790,English
2979820,
2979830,
2979840,
2979880,
2979950,English
2980050,
2980150,
2980160,
2980190,English
2980220,
2980310,
2980330,
2980380,
2980410,
2980430,
2980490,
2980510,Japanese
2980510,Traditional Chinese
2980560,English
2980580,English
2980610,English
2980660,
2980670,English
2980670,French
2980670,Italian
2980670,German
2980670,Spanish - Spain
2980670,Danish
2980670,Ukrainian
2980670,Russian
2980670,Bulgarian
2980670,Hungarian
2980670,Indonesian
2980670,Turkish
2980670,Greek
2980670,Norwegian
2980670,Czech
2980670,Japanese
2980670,Polish
2980670,Thai
2980670,Swedish
2980670,Simplified Chinese
2980670,Traditional Chinese
2980670,Romanian
2980670,Finnish
2980670,Dutch
2980670,Portuguese - Brazil
2980670,Portuguese - Portugal
2980670,Spanish - Latin America
2980670,Vietnamese
2980670,Arabic
2980670,Korean
2980670,Uzbek
2980670,Urdu
2980670,Armenian
2980670,Igbo
2980670,Sindhi
2980670,Sinhala
2980670,Croatian
2980670,Icelandic
2980670,Cherokee
2980670,Galician
2980670,Catalan
2980670,Afrikaans
2980670,Kannada
2980670,Luxembourgish
2980670,Hindi
2980670,Gujarati
2980670,Kyrgyz
2980670,Kazakh
2980670,Turkmen
2980670,K'iche'
2980670,Kinyarwanda
2980670,Tajik
2980670,Serbian
2980670,Odia
2980670,Welsh
2980670,Konkani
2980670,Bangla
2980670,Nepali
2980670,Basque
2980670,Hebrew
2980670,Latvian
2980670,Tigrinya
2980670,Slovak
2980670,Slovenian
2980670,Swahili
2980670,Punjabi (Gurmukhi)
2980670,Punjabi (Shahmukhi)
2980670,Georgian
2980670,Maori
2980670,Wolof
2980670,Bosnian
2980670,Persian
2980670,Telugu
2980670,Tamil
2980670,Irish
2980670,Estonian
2980670,Valencian
2980670,Belarusian
2980670,Quechua
2980670,Zulu
2980670,Xhosa
2980670,Lithuanian
2980670,Sotho
2980670,Sorani
2980670,Yoruba
2980670,Uyghur
2980670,Scots
2980670,Tswana
2980670,Filipino
2980670,Mongolian
2980670,Hausa
2980670,Dari
2980670,Azerbaijani
2980670,Amharic
2980670,Albanian
2980670,Assamese
2980670,Tatar
2980670,Macedonian
2980670,Marathi
2980670,Malayalam
2980670,Malay
2980670,Maltese
2980670,Khmer
2980780,
2980880,English
2980880,French
2980880,Italian
2980880,German
2980880,Spanish - Spain
2980880,Danish
2980880,Russian
2980880,Bulgarian
2980880,Hungarian
2980880,Indonesian
2980880,Turkish
2980880,Greek
2980880,Norwegian
2980880,Czech
2980880,Japanese
2980880,Polish
2980880,Thai
2980880,Ukrainian
2980880,Swedish
2980880,Simplified Chinese
2980880,Traditional Chinese
2980880,Romanian
2980880,Finnish
2980880,Dutch
2980880,Portuguese - Brazil
2980880,Portuguese - Portugal
2980880,Spanish - Latin America
2980880,Vietnamese
2980880,Arabic
2980880,Korean
2980880,Azerbaijani
2980880,Armenian
2980880,Igbo
2980880,Sindhi
2980880,Sinhala
2980880,Quechua
2980880,Croatian
2980880,Icelandic
2980880,Cherokee
2980880,Galician
2980880,Catalan
2980880,Afrikaans
2980880,Hindi
2980880,Gujarati
2980880,Swahili
2980880,Kyrgyz
2980880,Kazakh
2980880,Georgian
2980880,Turkmen
2980880,Tamil
2980880,K'iche'
2980880,Tajik
2980880,Serbian
2980880,Sotho
2980880,Odia
2980880,Welsh
2980880,Konkani
2980880,Bangla
2980880,Amharic
2980880,Nepali
2980880,Basque
2980880,Hebrew
2980880,Kannada
2980880,Estonian
2980880,Irish
2980880,Latvian
2980880,Tigrinya
2980880,Slovak
2980880,Slovenian
2980880,Punjabi (Gurmukhi)
2980880,Punjabi (Shahmukhi)
2980880,Tswana
2980880,Maori
2980880,Wolof
2980880,Bosnian
2980880,Persian
2980880,Telugu
2980880,Urdu
2980880,Uzbek
2980880,Valencian
2980880,Belarusian
2980880,Kinyarwanda
2980880,Luxembourgish
2980880,Zulu
2980880,Xhosa
2980880,Lithuanian
2980880,Yoruba
2980880,Sorani
2980880,Uyghur
2980880,Filipino
2980880,Mongolian
2980880,Scots
2980880,Hausa
2980880,Dari
2980880,Albanian
2980880,Assamese
2980880,Tatar
2980880,Malay
2980880,Macedonian
2980880,Marathi
2980880,Malayalam
2980880,Maltese
2980880,Khmer
2980910,
2980940,
2981030,English
2981030,French
2981040,
2981050,English
2981050,French
2981080,
2981120,
2981150,
2981210,
2981300,English
2981320,
2981350,
2981440,
2981510,
2981530,Simplified Chinese
2981590,
2981610,
2981650,English
2981650,Turkish
2981680,
2981690,
2981700,English
2981700,French
2981700,Italian
2981700,German
2981700,Spanish - Spain
2981700,Arabic
2981700,Portuguese - Brazil
2981700,Bulgarian
2981700,Traditional Chinese
2981700,Simplified Chinese
2981700,Danish
2981700,Finnish
2981700,Greek
2981700,Indonesian
2981700,Japanese
2981700,Korean
2981700,Dutch
2981700,Norwegian
2981700,Polish
2981700,Portuguese - Portugal
2981700,Romanian
2981700,Russian
2981700,Swedish
2981700,Spanish - Latin America
2981700,Thai
2981700,Czech
2981700,Turkish
2981700,Ukrainian
2981700,Hungarian
2981700,Vietnamese
2981700,Afrikaans
2981700,Albanian
2981700,Amharic
2981700,Armenian
2981700,Azerbaijani
2981700,Assamese
2981700,Basque
2981700,Belarusian
2981700,Bangla
2981700,Bosnian
2981700,Cherokee
2981700,Dari
2981700,Estonian
2981700,Filipino
2981700,Galician
2981700,Georgian
2981700,Gujarati
2981700,Hausa
2981700,Hebrew
2981700,Hindi
2981700,Igbo
2981700,Irish
2981700,Icelandic
2981700,Kannada
2981700,Kazakh
2981700,Catalan
2981700,Quechua
2981700,Khmer
2981700,Kinyarwanda
2981700,Kyrgyz
2981700,Konkani
2981700,Croatian
2981700,K'iche'
2981700,Latvian
2981700,Lithuanian
2981700,Luxembourgish
2981700,Malayalam
2981700,Malay
2981700,Maltese
2981700,Maori
2981700,Marathi
2981700,Macedonian
2981700,Mongolian
2981700,Nepali
2981700,Odia
2981700,Punjabi (Gurmukhi)
2981700,Punjabi (Shahmukhi)
2981700,Persian
2981700,Scots
2981700,Serbian
2981700,Sindhi
2981700,Sinhala
2981700,Slovak
2981700,Slovenian
2981700,Sorani
2981700,Sotho
2981700,Swahili
2981700,Tajik
2981700,Tamil
2981700,Tatar
2981700,Telugu
2981700,Tigrinya
2981700,Tswana
2981700,Turkmen
2981700,Uyghur
2981700,Urdu
2981700,Uzbek
2981700,Valencian
2981700,Welsh
2981700,Wolof
2981700,Yoruba
2981700,Zulu
2981700,Xhosa
2981750,English
2981760,
2981790,Japanese
2981790,Simplified Chinese
2981800,
2981880,
2981890,
2982010,
2982080,
2982130,English
2982220,
2982250,
2982290,
2982480,English
2982500,English
2982590,English
2982590,French
2982590,German
2982590,Japanese
2982590,Korean
2982590,Portuguese - Brazil
2982590,Russian
2982590,Simplified Chinese
2982590,Spanish - Latin America
2982600,English
2982620,
2982720,
2982800,
2982820,English
2983040,
2983070,English
2983070,Spanish - Spain
2983070,Basque
2983070,German
2983070,Simplified Chinese
2983070,Galician
2983130,
2983180,
2983270,English
2983270,Spanish - Latin America
2983300,English
2983370,English
2983370,Simplified Chinese
2983370,Korean
2983380,
2983430,English
2983430,French
2983430,Italian
2983430,German
2983430,Spanish - Spain
2983430,Arabic
2983430,Bulgarian
2983430,Czech
2983430,Danish
2983430,Dutch
2983430,Finnish
2983430,Greek
2983430,Hungarian
2983430,Indonesian
2983430,Japanese
2983430,Korean
2983430,Norwegian
2983430,Polish
2983430,Portuguese - Brazil
2983430,Portuguese - Portugal
2983430,Romanian
2983430,Russian
2983430,Simplified Chinese
2983430,Spanish - Latin America
2983430,Swedish
2983430,Thai
2983430,Traditional Chinese
2983430,Turkish
2983430,Ukrainian
2983430,Vietnamese
2983430,Afrikaans
2983430,Albanian
2983430,Amharic
2983430,Armenian
2983430,Assamese
2983430,Azerbaijani
2983430,Bangla
2983430,Basque
2983430,Belarusian
2983430,Bosnian
2983430,Catalan
2983430,Cherokee
2983430,Croatian
2983430,Dari
2983430,Estonian
2983430,Filipino
2983430,Galician
2983430,Georgian
2983430,Gujarati
2983430,Hausa
2983430,Hebrew
2983430,Hindi
2983430,Icelandic
2983430,Igbo
2983430,Irish
2983430,K'iche'
2983430,Kannada
2983430,Kazakh
2983430,Khmer
2983430,Kinyarwanda
2983430,Konkani
2983430,Kyrgyz
2983430,Latvian
2983430,Lithuanian
2983430,Luxembourgish
2983430,Macedonian
2983430,Malay
2983430,Malayalam
2983430,Maltese
2983430,Maori
2983430,Marathi
2983430,Mongolian
2983430,Nepali
2983430,Odia
2983430,Persian
2983430,Punjabi (Gurmukhi)
2983430,Punjabi (Shahmukhi)
2983430,Quechua
2983430,Scots
2983430,Serbian
2983430,Sindhi
2983430,Sinhala
2983430,Slovak
2983430,Slovenian
2983430,Sorani
2983430,Sotho
2983430,Swahili
2983430,Tajik
2983430,Tamil
2983430,Tatar
2983430,Telugu
2983430,Tigrinya
2983430,Tswana
2983430,Turkmen
2983430,Urdu
2983430,Uyghur
2983430,Uzbek
2983430,Valencian
2983430,Welsh
2983430,Wolof
2983430,Xhosa
2983430,Yoruba
2983430,Zulu
2983500,English
2983510,
2983630,English
2983630,Simplified Chinese
2983730,English
2983730,Ukrainian
2983770,
2983780,English
2983790,English
2983840,English
2983910,English
2983910,German
2983940,
2983950,
2984100,English
2984100,Italian
2984100,French
2984100,Russian
2984100,Japanese
2984100,Simplified Chinese
2984100,Traditional Chinese
2984100,Korean
2984130,
2984170,English
2984200,
2984210,
2984220,
2984230,English
2984230,Russian
2984270,
2984300,English
2984370,
2984400,Japanese
2984560,
2984570,
2984730,
2984780,English
2984890,
2984990,
2985030,English
2985030,French
2985030,Italian
2985030,German
2985030,Spanish - Spain
2985030,Danish
2985030,Russian
2985030,Bulgarian
2985030,Hungarian
2985030,Indonesian
2985030,Turkish
2985030,Greek
2985030,Norwegian
2985030,Czech
2985030,Japanese
2985030,Polish
2985030,Thai
2985030,Ukrainian
2985030,Swedish
2985030,Simplified Chinese
2985030,Traditional Chinese
2985030,Romanian
2985030,Finnish
2985030,Dutch
2985030,Portuguese - Brazil
2985030,Portuguese - Portugal
2985030,Spanish - Latin America
2985030,Vietnamese
2985030,Arabic
2985030,Korean
2985030,Azerbaijani
2985030,Armenian
2985030,Igbo
2985030,Sindhi
2985030,Sinhala
2985030,Quechua
2985030,Croatian
2985030,Icelandic
2985030,Cherokee
2985030,Galician
2985030,Catalan
2985030,Afrikaans
2985030,Hindi
2985030,Gujarati
2985030,Swahili
2985030,Kyrgyz
2985030,Kazakh
2985030,Georgian
2985030,Turkmen
2985030,Tamil
2985030,K'iche'
2985030,Tajik
2985030,Serbian
2985030,Sotho
2985030,Odia
2985030,Welsh
2985030,Konkani
2985030,Bangla
2985030,Amharic
2985030,Nepali
2985030,Basque
2985030,Hebrew
2985030,Kannada
2985030,Estonian
2985030,Irish
2985030,Latvian
2985030,Tigrinya
2985030,Slovak
2985030,Slovenian
2985030,Punjabi (Gurmukhi)
2985030,Punjabi (Shahmukhi)
2985030,Tswana
2985030,Maori
2985030,Wolof
2985030,Bosnian
2985030,Persian
2985030,Telugu
2985030,Urdu
2985030,Uzbek
2985030,Valencian
2985030,Belarusian
2985030,Kinyarwanda
2985030,Luxembourgish
2985030,Zulu
2985030,Xhosa
2985030,Lithuanian
2985030,Yoruba
2985030,Sorani
2985030,Uyghur
2985030,Filipino
2985030,Mongolian
2985030,Scots
2985030,Hausa
2985030,Dari
2985030,Albanian
2985030,Assamese
2985030,Tatar
2985030,Malay
2985030,Macedonian
2985030,Marathi
2985030,Malayalam
2985030,Maltese
2985030,Khmer
2985090,
2985190,English
2985240,
2985290,
2985300,English
2985300,Simplified Chinese
2985300,Traditional Chinese
2985370,
2985410,
2985510,English
2985610,
2985640,
2985840,
2985900,
2985930,
2985950,English
2986100,
2986170,English
2986170,Simplified Chinese
2986170,French
2986170,Italian
2986170,German
2986170,Spanish - Spain
2986170,Danish
2986170,Ukrainian
2986170,Russian
2986170,Bulgarian
2986170,Hungarian
2986170,Indonesian
2986170,Turkish
2986170,Greek
2986170,Norwegian
2986170,Czech
2986170,Japanese
2986170,Polish
2986170,Thai
2986170,Swedish
2986170,Traditional Chinese
2986170,Romanian
2986170,Finnish
2986170,Dutch
2986170,Portuguese - Brazil
2986170,Portuguese - Portugal
2986170,Spanish - Latin America
2986170,Vietnamese
2986170,Arabic
2986170,Korean
2986170,Uzbek
2986170,Urdu
2986170,Armenian
2986170,Igbo
2986170,Sindhi
2986170,Sinhala
2986170,Croatian
2986170,Icelandic
2986170,Cherokee
2986170,Galician
2986170,Catalan
2986170,Afrikaans
2986170,Kannada
2986170,Luxembourgish
2986170,Hindi
2986170,Gujarati
2986170,Kyrgyz
2986170,Kazakh
2986170,Turkmen
2986170,K'iche'
2986170,Kinyarwanda
2986170,Tajik
2986170,Serbian
2986170,Odia
2986170,Welsh
2986170,Konkani
2986170,Bangla
2986170,Nepali
2986170,Basque
2986170,Hebrew
2986170,Latvian
2986170,Tigrinya
2986170,Slovak
2986170,Slovenian
2986170,Swahili
2986170,Punjabi (Gurmukhi)
2986170,Punjabi (Shahmukhi)
2986170,Georgian
2986170,Maori
2986170,Wolof
2986170,Bosnian
2986170,Persian
2986170,Telugu
2986170,Tamil
2986170,Irish
2986170,Estonian
2986170,Valencian
2986170,Belarusian
2986170,Quechua
2986170,Zulu
2986170,Xhosa
2986170,Lithuanian
2986170,Sotho
2986170,Sorani
2986170,Yoruba
2986170,Uyghur
2986170,Scots
2986170,Tswana
2986170,Filipino
2986170,Mongolian
2986170,Hausa
2986170,Dari
2986170,Azerbaijani
2986170,Amharic
2986170,Albanian
2986170,Assamese
2986170,Tatar
2986170,Macedonian
2986170,Marathi
2986170,Malayalam
2986170,Malay
2986170,Maltese
2986170,Khmer
2986260,
2986280,English
2986280,Spanish - Spain
2986300,
2986360,
2986390,English
2986400,English
2986720,English
2986740,
2986760,
2986830,
2986940,
2987010,
2987120,English
2987120,Simplified Chinese
2987150,English
2987250,
2987290,
2987330,
2987370,
2987480,English
2987530,
2987580,
2987610,
2987620,
2987660,
2987670,
2987680,
2987720,English
2987720,Slovak
2987730,
2987830,English
2987860,
2987880,
2987890,
2988080,English
2988090,English
2988090,Turkish
2988130,
2988150,
2988170,
2988180,
2988190,
2988200,
2988210,
2988390,English
2988390,Japanese
2988410,
2988520,English
2988550,
2988730,
2988780,
2988830,
2988850,
2988880,
2989060,
2989200,English
2989320,
2989390,
2989400,English
2989450,
2989460,Simplified Chinese
2989680,English
2989680,French
2989680,Italian
2989680,German
2989680,Spanish - Spain
2989680,Arabic
2989680,Bulgarian
2989680,Vietnamese
2989680,Greek
2989680,Danish
2989680,Simplified Chinese
2989680,Traditional Chinese
2989680,Korean
2989680,Norwegian
2989680,Dutch
2989680,Polish
2989680,Portuguese - Brazil
2989680,Portuguese - Portugal
2989680,Russian
2989680,Romanian
2989680,Thai
2989680,Turkish
2989680,Hungarian
2989680,Ukrainian
2989680,Finnish
2989680,Czech
2989680,Swedish
2989680,Japanese
2989680,Indonesian
2989680,Spanish - Latin America
2989680,Azerbaijani
2989680,Albanian
2989680,Amharic
2989680,Assamese
